brand,model,transmission,age,fuel,engine,km,owner,price,location,mileage,power,seats,type
maruti,swift,manual,14.0,petrol,,91819.0,2.0,328000.0,tamil nadu,,,5.0,hatchback
hyundai,verna,manual,11.0,petrol,,25328.0,1.0,638000.0,madhya pradesh,,,5.0,sedan
hyundai,elite i20,manual,8.0,petrol,,25511.0,1.0,546000.0,kerala,,,5.0,hatchback
kia,seltos,manual,4.0,petrol,,34232.0,2.0,1424000.0,karnataka,,,5.0,suv
maruti,xl6,automatic,5.0,petrol,,41821.0,2.0,914000.0,haryana,,,5.0,suv
maruti,swift,manual,7.0,cng,,57454.0,2.0,497000.0,maharashtra,,,5.0,hatchback
hyundai,aura,manual,3.0,petrol,,14792.0,1.0,668000.0,chandigarh,,,5.0,sedan
hyundai,new santro,automatic,5.0,petrol,,10722.0,1.0,504000.0,haryana,,,5.0,hatchback
maruti,swift,manual,12.0,petrol,,123951.0,1.0,325000.0,,,,5.0,hatchback
honda,amaze,manual,4.0,petrol,,78984.0,1.0,535000.0,telangana,,,5.0,sedan
maruti,baleno,manual,8.0,petrol,,45061.0,1.0,498000.0,haryana,,,5.0,hatchback
hyundai,elite i20,manual,6.0,petrol,,76653.0,1.0,580000.0,haryana,,,5.0,hatchback
ford,ecosport,automatic,5.0,petrol,,41348.0,1.0,948000.0,maharashtra,,,5.0,suv
hyundai,new santro,automatic,6.0,petrol,,26632.0,1.0,571000.0,telangana,,,5.0,hatchback
maruti,ignis,automatic,6.0,petrol,,79151.0,1.0,641000.0,telangana,,,5.0,hatchback
maruti,vitara brezza,manual,6.0,diesel,,17404.0,1.0,806000.0,gujarat,,,5.0,suv
honda,wr-v,manual,6.0,petrol,,67230.0,1.0,735000.0,telangana,,,5.0,suv
volkswagen,ameo,manual,8.0,petrol,,69657.0,1.0,494000.0,karnataka,,,5.0,sedan
hyundai,new santro,automatic,5.0,petrol,,22261.0,1.0,579000.0,gujarat,,,5.0,hatchback
maruti,ignis,manual,7.0,petrol,,60719.0,1.0,411000.0,delhi,,,5.0,hatchback
hyundai,i10,manual,8.0,petrol,,28023.0,1.0,426000.0,karnataka,,,5.0,hatchback
maruti,baleno,manual,6.0,petrol,,24621.0,1.0,610000.0,maharashtra,,,5.0,hatchback
maruti,swift,manual,6.0,petrol,,44590.0,2.0,636000.0,karnataka,,,5.0,hatchback
volkswagen,vento,manual,8.0,petrol,,83127.0,2.0,410000.0,gujarat,,,5.0,sedan
hyundai,elite i20,manual,7.0,petrol,,55378.0,1.0,614000.0,karnataka,,,5.0,hatchback
hyundai,new i20,automatic,4.0,petrol,,34580.0,1.0,859000.0,uttar pradesh,,,5.0,hatchback
maruti,baleno,manual,7.0,petrol,,51768.0,1.0,568000.0,maharashtra,,,5.0,hatchback
skoda,rapid,manual,10.0,petrol,,58055.0,2.0,430000.0,karnataka,,,5.0,sedan
tata,tiago,manual,6.0,petrol,,28169.0,2.0,477000.0,tamil nadu,,,5.0,hatchback
ford,freestyle,manual,6.0,petrol,,52626.0,1.0,590000.0,karnataka,,,5.0,suv
honda,amaze,manual,5.0,petrol,,66499.0,1.0,640000.0,uttar pradesh,,,5.0,sedan
maruti,wagon r 1.0,manual,11.0,petrol,,60248.0,2.0,299000.0,karnataka,,,5.0,hatchback
hyundai,creta,manual,7.0,diesel,,48752.0,2.0,650000.0,west bengal,,,5.0,suv
hyundai,venue,manual,5.0,petrol,,28026.0,2.0,889000.0,tamil nadu,,,5.0,suv
hyundai,grand i10,manual,8.0,petrol,,49548.0,1.0,459000.0,haryana,,,5.0,hatchback
hyundai,i20,manual,12.0,petrol,,46802.0,2.0,359000.0,maharashtra,,,5.0,hatchback
ford,ecosport,manual,4.0,diesel,,19755.0,2.0,895350.0,telangana,,,5.0,suv
honda,wr-v,manual,7.0,petrol,,21647.0,1.0,765000.0,maharashtra,,,5.0,suv
hyundai,elite i20,automatic,5.0,petrol,,56099.0,1.0,791000.0,telangana,,,5.0,hatchback
maruti,alto 800,manual,11.0,petrol,,49714.0,2.0,264000.0,maharashtra,,,5.0,hatchback
renault,kiger,manual,3.0,petrol,,11647.0,1.0,838000.0,delhi,,,5.0,hatchback
maruti,alto,manual,5.0,petrol,,68236.0,1.0,317000.0,gujarat,,,5.0,hatchback
renault,kwid,manual,3.0,petrol,,14862.0,1.0,519000.0,karnataka,,,5.0,hatchback
maruti,eeco,manual,2.0,cng,,16717.0,1.0,639000.0,maharashtra,,,5.0,suv
maruti,swift dzire,manual,12.0,petrol,,33184.0,1.0,600000.0,uttar pradesh,,,5.0,sedan
hyundai,grand i10 nios,manual,5.0,petrol,,65372.0,1.0,700000.0,maharashtra,,,5.0,hatchback
honda,wr-v,manual,5.0,petrol,,5375.0,1.0,832000.0,haryana,,,5.0,suv
maruti,vitara brezza,manual,5.0,diesel,,86649.0,1.0,762000.0,tamil nadu,,,5.0,suv
hyundai,eon,manual,10.0,petrol,,12675.0,1.0,265000.0,gujarat,,,5.0,hatchback
maruti,baleno,manual,4.0,petrol,,61578.0,1.0,588000.0,chandigarh,,,5.0,hatchback
renault,kwid,manual,4.0,petrol,,47464.0,1.0,449800.0,tamil nadu,,,5.0,hatchback
hyundai,i20,manual,13.0,petrol,,93910.0,1.0,260000.0,delhi,,,5.0,hatchback
maruti,alto 800,manual,9.0,petrol,,41247.0,1.0,263000.0,maharashtra,,,5.0,hatchback
maruti,ritz,manual,12.0,diesel,,96607.0,1.0,355000.0,karnataka,,,5.0,hatchback
maruti,swift,manual,4.0,petrol,,47513.0,1.0,631000.0,tamil nadu,,,5.0,hatchback
maruti,ignis,automatic,7.0,petrol,,31631.0,1.0,543000.0,maharashtra,,,5.0,hatchback
maruti,swift dzire,manual,12.0,petrol,,48374.0,1.0,387000.0,gujarat,,,5.0,sedan
maruti,wagon r 1.0,manual,7.0,petrol,,28568.0,1.0,374000.0,maharashtra,,,5.0,hatchback
maruti,dzire,manual,6.0,petrol,,45949.0,1.0,1133000.0,telangana,,,5.0,sedan
hyundai,grand i10 nios,manual,3.0,diesel,,20520.0,1.0,697000.0,rajasthan,,,5.0,hatchback
maruti,alto 800,manual,11.0,petrol,,82722.0,1.0,224000.0,kerala,,,5.0,hatchback
maruti,alto 800,manual,8.0,petrol,,62202.0,1.0,262000.0,west bengal,,,5.0,hatchback
honda,city,manual,12.0,petrol,,93103.0,1.0,444750.0,maharashtra,,,5.0,sedan
mahindra,xuv 3oo,manual,5.0,petrol,,40291.0,2.0,972000.0,punjab,,,5.0,suv
maruti,alto k10,manual,8.0,cng,,65602.0,2.0,310000.0,maharashtra,,,5.0,hatchback
maruti,ritz,manual,13.0,petrol,,38856.0,1.0,376000.0,karnataka,,,5.0,hatchback
maruti,celerio,manual,3.0,cng,,50153.0,1.0,575000.0,maharashtra,,,5.0,hatchback
hyundai,new i20,automatic,3.0,petrol,,29202.0,1.0,1110000.0,karnataka,,,5.0,hatchback
maruti,swift,manual,5.0,petrol,,40535.0,1.0,590000.0,west bengal,,,5.0,hatchback
maruti,wagon r 1.0,manual,11.0,cng,,69155.0,1.0,324000.0,maharashtra,,,5.0,hatchback
honda,city,manual,3.0,petrol,,22931.0,1.0,681000.0,karnataka,,,5.0,sedan
volkswagen,vento,automatic,8.0,petrol,,52370.0,1.0,891000.0,haryana,,,5.0,sedan
maruti,baleno,manual,8.0,petrol,,43834.0,2.0,428000.0,west bengal,,,5.0,hatchback
honda,city,manual,11.0,petrol,,79513.0,1.0,467000.0,west bengal,,,5.0,sedan
honda,city,manual,12.0,petrol,,90403.0,2.0,585000.0,tamil nadu,,,5.0,sedan
toyota,etios,manual,10.0,petrol,,86439.0,2.0,332000.0,delhi,,,5.0,sedan
maruti,celerio,automatic,8.0,petrol,,18681.0,1.0,485000.0,karnataka,,,5.0,hatchback
renault,kwid,manual,3.0,petrol,,16004.0,2.0,459000.0,telangana,,,5.0,hatchback
hyundai,verna,manual,6.0,diesel,,124452.0,2.0,401000.0,gujarat,,,5.0,sedan
maruti,dzire,manual,7.0,petrol,,30313.0,1.0,698000.0,gujarat,,,5.0,sedan
maruti,swift dzire,manual,10.0,diesel,,56357.0,1.0,424000.0,haryana,,,5.0,sedan
maruti,vitara brezza,manual,8.0,diesel,,92380.0,1.0,718000.0,punjab,,,5.0,suv
hyundai,santro xing,manual,11.0,petrol,,37987.0,1.0,232000.0,delhi,,,5.0,hatchback
hyundai,elite i20,manual,8.0,diesel,,75747.0,1.0,634000.0,telangana,,,5.0,hatchback
maruti,swift dzire,manual,13.0,petrol,,62689.0,3.0,238000.0,west bengal,,,5.0,sedan
maruti,baleno,manual,3.0,petrol,,38708.0,1.0,737000.0,chandigarh,,,5.0,hatchback
ford,ecosport,automatic,8.0,petrol,,39441.0,2.0,737000.0,karnataka,,,5.0,suv
maruti,new wagon-r,manual,3.0,cng,,54602.0,1.0,536000.0,haryana,,,5.0,hatchback
kia,sonet,manual,4.0,petrol,,35153.0,2.0,885000.0,tamil nadu,,,5.0,suv
maruti,swift,manual,7.0,petrol,,71050.0,1.0,542000.0,telangana,,,5.0,hatchback
hyundai,i20,manual,11.0,petrol,,40188.0,1.0,332000.0,maharashtra,,,5.0,hatchback
maruti,wagon r 1.0,manual,9.0,petrol,,64749.0,1.0,384000.0,maharashtra,,,5.0,hatchback
maruti,baleno,manual,8.0,diesel,,53628.0,2.0,741000.0,karnataka,,,5.0,hatchback
maruti,wagon r 1.0,manual,7.0,petrol,,57138.0,1.0,337000.0,uttar pradesh,,,5.0,hatchback
hyundai,i10,manual,11.0,petrol,,73996.0,3.0,225000.0,uttar pradesh,,,5.0,hatchback
maruti,new wagon-r,manual,5.0,cng,,92418.0,1.0,483000.0,delhi,,,5.0,hatchback
maruti,alto 800,manual,11.0,petrol,,59845.0,1.0,253000.0,karnataka,,,5.0,hatchback
volkswagen,polo,manual,5.0,petrol,,15966.0,1.0,763000.0,maharashtra,,,5.0,hatchback
maruti,alto k10,manual,11.0,petrol,,32789.0,1.0,268000.0,maharashtra,,,5.0,hatchback
honda,brio,manual,8.0,petrol,,25538.0,1.0,395000.0,punjab,,,5.0,hatchback
ford,ecosport,manual,6.0,diesel,,89998.0,1.0,828000.0,tamil nadu,,,5.0,suv
hyundai,venue,manual,5.0,petrol,,10458.0,1.0,847000.0,gujarat,,,5.0,suv
maruti,swift,manual,5.0,petrol,,18670.0,1.0,593000.0,madhya pradesh,,,5.0,hatchback
maruti,swift,manual,12.0,petrol,,55529.0,1.0,515000.0,karnataka,,,5.0,hatchback
maruti,wagon r 1.0,manual,12.0,petrol,,36703.0,1.0,274000.0,maharashtra,,,5.0,hatchback
maruti,dzire,manual,7.0,petrol,,76526.0,1.0,584000.0,maharashtra,,,5.0,sedan
hyundai,i20,manual,14.0,petrol,,41580.0,2.0,241200.0,maharashtra,,,5.0,hatchback
ford,freestyle,manual,6.0,petrol,,76196.0,1.0,524000.0,gujarat,,,5.0,suv
hyundai,grand i10,manual,7.0,petrol,,25247.0,1.0,546000.0,tamil nadu,,,5.0,hatchback
maruti,swift,automatic,6.0,petrol,,67013.0,1.0,695000.0,karnataka,,,5.0,hatchback
honda,amaze,automatic,5.0,petrol,,24163.0,1.0,1305000.0,telangana,,,5.0,sedan
maruti,baleno,manual,5.0,petrol,,50750.0,1.0,490000.0,west bengal,,,5.0,hatchback
hyundai,i10,automatic,12.0,petrol,,52013.0,2.0,350000.0,karnataka,,,5.0,hatchback
maruti,alto 800,manual,11.0,petrol,,32823.0,1.0,236000.0,maharashtra,,,5.0,hatchback
hyundai,verna,automatic,5.0,petrol,,15821.0,1.0,1188000.0,karnataka,,,5.0,sedan
mahindra,xuv500,automatic,5.0,diesel,,65118.0,1.0,1109000.0,punjab,,,7.0,lux_suv
hyundai,elite i20,manual,8.0,petrol,,62233.0,2.0,508000.0,gujarat,,,5.0,hatchback
maruti,vitara brezza,automatic,6.0,diesel,,42607.0,1.0,822000.0,telangana,,,5.0,suv
kia,seltos,automatic,4.0,petrol,,18651.0,1.0,1567000.0,delhi,,,5.0,suv
maruti,baleno,manual,5.0,petrol,,49217.0,1.0,640000.0,gujarat,,,5.0,hatchback
honda,city,manual,10.0,petrol,,86391.0,1.0,554000.0,delhi,,,5.0,sedan
honda,amaze,manual,9.0,petrol,,34026.0,1.0,385000.0,delhi,,,5.0,sedan
maruti,alto,manual,4.0,petrol,,22570.0,1.0,424000.0,punjab,,,5.0,hatchback
hyundai,grand i10,manual,7.0,petrol,,39616.0,1.0,433000.0,maharashtra,,,5.0,hatchback
hyundai,grand i10,manual,9.0,petrol,,44212.0,2.0,515000.0,karnataka,,,5.0,hatchback
datsun,redi go,manual,3.0,petrol,,1415.0,2.0,375000.0,uttar pradesh,,,5.0,hatchback
hyundai,elite i20,manual,5.0,petrol,,27844.0,1.0,613000.0,gujarat,,,5.0,hatchback
maruti,vitara brezza,automatic,5.0,diesel,,80511.0,1.0,857000.0,karnataka,,,5.0,suv
maruti,alto k10,manual,7.0,petrol,,20659.0,2.0,381000.0,karnataka,,,5.0,hatchback
maruti,celerio,manual,2.0,petrol,,10773.0,1.0,572000.0,punjab,,,5.0,hatchback
renault,kwid,manual,8.0,petrol,,42203.0,2.0,298000.0,telangana,,,5.0,hatchback
hyundai,i10,manual,9.0,petrol,,37188.0,1.0,374000.0,telangana,,,5.0,hatchback
hyundai,elite i20,manual,7.0,petrol,,64235.0,2.0,704000.0,karnataka,,,5.0,hatchback
maruti,swift,manual,7.0,petrol,,53486.0,1.0,553000.0,tamil nadu,,,5.0,hatchback
hyundai,new santro,manual,6.0,petrol,,34350.0,1.0,494000.0,telangana,,,5.0,hatchback
honda,amaze,manual,10.0,diesel,,97980.0,1.0,267000.0,west bengal,,,5.0,sedan
maruti,baleno,automatic,7.0,petrol,,44626.0,1.0,634000.0,tamil nadu,,,5.0,hatchback
hyundai,new elantra,automatic,6.0,petrol,,44123.0,1.0,1253000.0,telangana,,,5.0,lux_sedan
maruti,ignis,automatic,7.0,diesel,,98700.0,2.0,584000.0,telangana,,,5.0,hatchback
honda,wr-v,manual,7.0,petrol,,45275.0,1.0,694000.0,maharashtra,,,5.0,suv
maruti,celerio,manual,9.0,petrol,,62755.0,1.0,400000.0,tamil nadu,,,5.0,hatchback
maruti,ciaz,manual,9.0,diesel,,99137.0,2.0,370000.0,karnataka,,,5.0,sedan
ford,ecosport,automatic,6.0,petrol,,43481.0,2.0,884000.0,karnataka,,,5.0,suv
tata,tiago,manual,8.0,petrol,,63789.0,1.0,352000.0,west bengal,,,5.0,hatchback
maruti,baleno,manual,5.0,petrol,,64891.0,2.0,569000.0,rajasthan,,,5.0,hatchback
honda,brio,manual,9.0,petrol,,56663.0,2.0,324000.0,haryana,,,5.0,hatchback
hyundai,i10,manual,12.0,cng,,91518.0,2.0,234000.0,gujarat,,,5.0,hatchback
maruti,alto k10,manual,2.0,petrol,,2924.0,1.0,515700.0,telangana,,,5.0,hatchback
maruti,new wagon-r,manual,3.0,cng,,28231.0,1.0,596000.0,maharashtra,,,5.0,hatchback
maruti,swift,manual,9.0,petrol,,43013.0,1.0,508000.0,gujarat,,,5.0,hatchback
maruti,wagon r 1.0,manual,14.0,petrol,,77917.0,3.0,204000.0,maharashtra,,,5.0,hatchback
hyundai,i20,manual,12.0,petrol,,72395.0,2.0,426000.0,karnataka,,,5.0,hatchback
maruti,wagon r,manual,14.0,petrol,,92134.0,2.0,235000.0,karnataka,,,5.0,hatchback
ford,ecosport,automatic,6.0,petrol,,21738.0,1.0,912000.0,karnataka,,,5.0,suv
maruti,ciaz,manual,2.0,petrol,,11472.0,1.0,871000.0,tamil nadu,,,5.0,sedan
hyundai,i10,manual,8.0,petrol,,49819.0,1.0,412000.0,karnataka,,,5.0,hatchback
tata,nexon,automatic,4.0,diesel,,36427.0,1.0,1039000.0,tamil nadu,,,5.0,suv
maruti,baleno,manual,6.0,petrol,,69269.0,1.0,710000.0,tamil nadu,,,5.0,hatchback
maruti,vitara brezza,manual,6.0,diesel,,42252.0,2.0,752000.0,tamil nadu,,,5.0,suv
maruti,swift,manual,10.0,petrol,,33395.0,2.0,371000.0,maharashtra,,,5.0,hatchback
honda,amaze,manual,5.0,petrol,,41565.0,2.0,348000.0,west bengal,,,5.0,sedan
hyundai,i10,manual,12.0,petrol,,49341.0,1.0,322000.0,andhra pradesh,,,5.0,hatchback
hyundai,verna,manual,3.0,diesel,,89601.0,2.0,539000.0,karnataka,,,5.0,sedan
maruti,new wagon-r,manual,5.0,cng,,97574.0,1.0,476000.0,haryana,,,5.0,hatchback
maruti,celerio,automatic,6.0,petrol,,58870.0,1.0,487000.0,karnataka,,,5.0,hatchback
maruti,baleno,manual,9.0,diesel,,77471.0,1.0,472000.0,haryana,,,5.0,hatchback
maruti,swift,manual,3.0,petrol,,118937.0,1.0,595000.0,,,,5.0,hatchback
hyundai,new elantra,manual,9.0,petrol,,91022.0,1.0,643000.0,madhya pradesh,,,5.0,lux_sedan
honda,jazz,automatic,7.0,petrol,,62153.0,1.0,684000.0,karnataka,,,5.0,hatchback
maruti,wagon r 1.0,manual,12.0,cng,,121602.0,1.0,321000.0,maharashtra,,,5.0,hatchback
maruti,wagon r 1.0,manual,12.0,petrol,,67527.0,1.0,317000.0,karnataka,,,5.0,hatchback
datsun,redi go,manual,7.0,petrol,,97628.0,2.0,224000.0,telangana,,,5.0,hatchback
skoda,rapid,manual,4.0,petrol,,20946.0,2.0,780000.0,west bengal,,,5.0,sedan
maruti,alto 800,manual,9.0,petrol,,68854.0,2.0,275000.0,tamil nadu,,,5.0,hatchback
hyundai,venue,manual,2.0,petrol,,10380.0,1.0,895000.0,gujarat,,,5.0,suv
maruti,vitara brezza,automatic,6.0,diesel,,64822.0,1.0,827000.0,maharashtra,,,5.0,suv
hyundai,alcazar,automatic,3.0,diesel,,26541.0,1.0,1939000.0,gujarat,,,5.0,suv
honda,jazz,automatic,6.0,petrol,,25180.0,1.0,723000.0,karnataka,,,5.0,hatchback
hyundai,i20 active,manual,8.0,petrol,,75172.0,1.0,629000.0,tamil nadu,,,5.0,hatchback
hyundai,elite i20,manual,9.0,diesel,,95246.0,2.0,461000.0,madhya pradesh,,,5.0,hatchback
hyundai,new elantra,manual,10.0,diesel,,110827.0,1.0,598000.0,maharashtra,,,5.0,lux_sedan
maruti,wagon r 1.0,manual,10.0,petrol,,41368.0,1.0,357000.0,maharashtra,,,5.0,hatchback
maruti,baleno,manual,5.0,petrol,,39725.0,1.0,586000.0,west bengal,,,5.0,hatchback
maruti,celerio,manual,8.0,petrol,,32357.0,1.0,454000.0,karnataka,,,5.0,hatchback
maruti,wagon r 1.0,manual,8.0,petrol,,46563.0,2.0,401000.0,telangana,,,5.0,hatchback
hyundai,grand i10,automatic,7.0,petrol,,27924.0,1.0,545000.0,maharashtra,,,5.0,hatchback
hyundai,grand i10,manual,8.0,petrol,,52838.0,2.0,428000.0,maharashtra,,,5.0,hatchback
tata,harrier,automatic,3.0,diesel,,15213.0,1.0,2054350.0,maharashtra,,,5.0,suv
maruti,ignis,automatic,7.0,petrol,,22182.0,2.0,476000.0,maharashtra,,,5.0,hatchback
maruti,alto,manual,5.0,petrol,,12466.0,1.0,361000.0,tamil nadu,,,5.0,hatchback
skoda,rapid,manual,6.0,petrol,,49805.0,1.0,388000.0,uttar pradesh,,,5.0,sedan
tata,altroz,manual,3.0,diesel,,43444.0,1.0,891000.0,maharashtra,,,5.0,hatchback
honda,jazz,manual,8.0,petrol,,46261.0,1.0,490000.0,punjab,,,5.0,hatchback
maruti,baleno,manual,8.0,petrol,,100505.0,1.0,490000.0,,,,5.0,hatchback
maruti,baleno,manual,7.0,petrol,,54186.0,1.0,622000.0,maharashtra,,,5.0,hatchback
hyundai,grand i10,manual,5.0,petrol,,29990.0,1.0,566000.0,gujarat,,,5.0,hatchback
honda,wr-v,manual,7.0,petrol,,65148.0,1.0,648000.0,west bengal,,,5.0,suv
maruti,ciaz,automatic,6.0,petrol,,30123.0,1.0,1054000.0,uttar pradesh,,,5.0,sedan
maruti,swift dzire,manual,13.0,petrol,,38071.0,2.0,239000.0,west bengal,,,5.0,sedan
maruti,baleno,manual,7.0,petrol,,29404.0,1.0,521000.0,delhi,,,5.0,hatchback
maruti,swift,manual,10.0,petrol,,52568.0,1.0,527000.0,karnataka,,,5.0,hatchback
hyundai,elite i20,manual,8.0,petrol,,97152.0,1.0,454000.0,uttar pradesh,,,5.0,hatchback
maruti,s presso,manual,2.0,petrol,,7324.0,1.0,526000.0,karnataka,,,5.0,hatchback
honda,city,manual,3.0,diesel,,48747.0,1.0,553650.0,bihar,,,5.0,sedan
maruti,swift dzire,manual,9.0,petrol,,32110.0,1.0,408000.0,west bengal,,,5.0,sedan
renault,kiger,manual,3.0,petrol,,9759.0,1.0,870000.0,delhi,,,5.0,hatchback
maruti,baleno,manual,7.0,petrol,,59870.0,2.0,567000.0,gujarat,,,5.0,hatchback
honda,amaze,automatic,5.0,diesel,,109144.0,1.0,618000.0,maharashtra,,,5.0,sedan
tata,tiago,manual,5.0,petrol,,30627.0,1.0,577000.0,telangana,,,5.0,hatchback
maruti,ignis,manual,6.0,petrol,,55043.0,1.0,477000.0,maharashtra,,,5.0,hatchback
hyundai,grand i10,manual,7.0,cng,,34332.0,2.0,495000.0,haryana,,,5.0,hatchback
maruti,wagon r 1.0,manual,13.0,petrol,,79945.0,2.0,288000.0,karnataka,,,5.0,hatchback
tata,tiago,manual,5.0,petrol,,47600.0,2.0,516000.0,kerala,,,5.0,hatchback
hyundai,i20,manual,11.0,petrol,,56022.0,3.0,348000.0,tamil nadu,,,5.0,hatchback
maruti,wagon r 1.0,manual,9.0,cng,,67006.0,2.0,322000.0,maharashtra,,,5.0,hatchback
maruti,alto,manual,4.0,petrol,,25167.0,1.0,363000.0,madhya pradesh,,,5.0,hatchback
hyundai,creta,manual,9.0,petrol,,62690.0,2.0,704000.0,delhi,,,5.0,suv
honda,city,manual,8.0,petrol,,0.0,2.0,640000.0,haryana,,,5.0,sedan
hyundai,elite i20,manual,8.0,petrol,,56346.0,2.0,626000.0,telangana,,,5.0,hatchback
maruti,swift dzire,manual,9.0,petrol,,85756.0,1.0,352000.0,west bengal,,,5.0,sedan
maruti,alto k10,manual,10.0,petrol,,47899.0,1.0,273000.0,haryana,,,5.0,hatchback
volkswagen,vento,automatic,8.0,petrol,,51007.0,2.0,727000.0,west bengal,,,5.0,sedan
volkswagen,polo,automatic,9.0,petrol,,97181.0,2.0,523000.0,maharashtra,,,5.0,hatchback
maruti,swift dzire,manual,8.0,diesel,,32987.0,1.0,1322000.0,karnataka,,,5.0,sedan
maruti,swift,manual,12.0,diesel,,99067.0,2.0,347000.0,maharashtra,,,5.0,hatchback
hyundai,i20,manual,11.0,petrol,,60806.0,1.0,354000.0,delhi,,,5.0,hatchback
mahindra,xuv500,manual,6.0,diesel,,57411.0,1.0,1230000.0,tamil nadu,,,7.0,lux_suv
volkswagen,ameo,manual,6.0,petrol,,90811.0,1.0,465000.0,punjab,,,5.0,sedan
maruti,swift,manual,7.0,diesel,,75176.0,1.0,450000.0,punjab,,,5.0,hatchback
hyundai,grand i10 nios,automatic,4.0,petrol,,21360.0,1.0,746000.0,telangana,,,5.0,hatchback
toyota,yaris,automatic,3.0,petrol,,48897.0,1.0,916000.0,delhi,,,5.0,sedan
maruti,wagon r 1.0,manual,6.0,cng,,82023.0,1.0,405000.0,maharashtra,,,5.0,hatchback
maruti,baleno,manual,5.0,petrol,,46430.0,1.0,693000.0,kerala,,,5.0,hatchback
maruti,baleno,manual,7.0,petrol,,23879.0,3.0,546000.0,maharashtra,,,5.0,hatchback
maruti,new wagon-r,manual,2.0,cng,,25885.0,1.0,686000.0,uttar pradesh,,,5.0,hatchback
renault,kwid,manual,8.0,petrol,,61496.0,2.0,283000.0,maharashtra,,,5.0,hatchback
honda,brio,manual,8.0,petrol,,65453.0,1.0,476000.0,karnataka,,,5.0,hatchback
maruti,ignis,manual,7.0,petrol,,40349.0,1.0,446000.0,madhya pradesh,,,5.0,hatchback
maruti,swift dzire,automatic,11.0,petrol,,28713.0,1.0,1289000.0,tamil nadu,,,5.0,sedan
honda,amaze,manual,7.0,petrol,,74577.0,2.0,394000.0,maharashtra,,,5.0,sedan
hyundai,elite i20,manual,8.0,petrol,,82860.0,1.0,506000.0,madhya pradesh,,,5.0,hatchback
hyundai,grand i10 nios,automatic,4.0,petrol,,18244.0,1.0,603000.0,uttar pradesh,,,5.0,hatchback
maruti,baleno,manual,4.0,petrol,,27459.0,1.0,743000.0,karnataka,,,5.0,hatchback
maruti,alto 800,manual,6.0,petrol,,85648.0,1.0,299000.0,rajasthan,,,5.0,hatchback
maruti,baleno,manual,5.0,petrol,,37865.0,1.0,645000.0,maharashtra,,,5.0,hatchback
hyundai,grand i10,manual,7.0,petrol,,21520.0,1.0,507000.0,maharashtra,,,5.0,hatchback
hyundai,eon,manual,9.0,petrol,,90774.0,2.0,229000.0,gujarat,,,5.0,hatchback
honda,city,manual,6.0,petrol,,44163.0,1.0,670000.0,gujarat,,,5.0,sedan
hyundai,new santro,automatic,5.0,petrol,,21926.0,1.0,575000.0,gujarat,,,5.0,hatchback
hyundai,grand i10,manual,9.0,petrol,,60794.0,1.0,482000.0,gujarat,,,5.0,hatchback
toyota,yaris,manual,3.0,diesel,,111610.0,1.0,567000.0,tamil nadu,,,5.0,sedan
volkswagen,vento,manual,6.0,petrol,,8548.0,2.0,758000.0,telangana,,,5.0,sedan
honda,jazz,manual,9.0,petrol,,31382.0,1.0,488000.0,maharashtra,,,5.0,hatchback
maruti,ignis,automatic,6.0,petrol,,107798.0,1.0,496000.0,,,,5.0,hatchback
hyundai,elite i20,manual,8.0,petrol,,95931.0,2.0,572000.0,telangana,,,5.0,hatchback
maruti,swift dzire,automatic,9.0,cng,,67685.0,2.0,728000.0,delhi,,,5.0,sedan
volkswagen,polo,manual,4.0,petrol,,70402.0,1.0,795000.0,tamil nadu,,,5.0,hatchback
hyundai,grand i10 nios,manual,5.0,petrol,,22179.0,1.0,606000.0,uttar pradesh,,,5.0,hatchback
tata,nexon,manual,3.0,petrol,,9044.0,1.0,1091000.0,telangana,,,5.0,suv
hyundai,grand i10,manual,6.0,petrol,,20173.0,2.0,509000.0,maharashtra,,,5.0,hatchback
maruti,s presso,manual,2.0,petrol,,14157.0,1.0,563000.0,gujarat,,,5.0,hatchback
maruti,wagon r 1.0,manual,11.0,petrol,,61173.0,2.0,316000.0,tamil nadu,,,5.0,hatchback
maruti,alto k10,manual,7.0,petrol,,45497.0,1.0,380000.0,karnataka,,,5.0,hatchback
hyundai,new santro,manual,5.0,petrol,,17629.0,1.0,445000.0,haryana,,,5.0,hatchback
honda,city,manual,14.0,petrol,,53384.0,1.0,398000.0,andhra pradesh,,,5.0,sedan
hyundai,grand i10,manual,8.0,petrol,,36493.0,1.0,490000.0,gujarat,,,5.0,hatchback
maruti,alto 800,manual,7.0,petrol,,21877.0,1.0,294000.0,gujarat,,,5.0,hatchback
maruti,eeco,manual,4.0,petrol,,9452.0,1.0,456000.0,gujarat,,,5.0,suv
maruti,alto k10,manual,8.0,petrol,,59423.0,1.0,321000.0,haryana,,,5.0,hatchback
maruti,swift,manual,12.0,petrol,,47073.0,1.0,340000.0,delhi,,,5.0,hatchback
honda,jazz,manual,8.0,petrol,,65072.0,1.0,694000.0,karnataka,,,5.0,hatchback
maruti,wagon r 1.0,manual,12.0,petrol,,78259.0,1.0,276000.0,gujarat,,,5.0,hatchback
honda,city,manual,8.0,petrol,,86290.0,1.0,757000.0,gujarat,,,5.0,sedan
hyundai,new santro,manual,5.0,petrol,,19216.0,1.0,515000.0,telangana,,,5.0,hatchback
tata,tiago,automatic,7.0,petrol,,101363.0,2.0,450000.0,,,,5.0,hatchback
